Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
12,93408,285.3598321,46.93502175,5.0,25.54,0.005,A7V         ,4.0,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,93466,285.52933604,52.2611374,6.35,5.08,0.007,G8III:...   ,1.3000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,93656,286.06552332,43.88037616,6.99,5.28,0.093,B9          ,0.019999999999999574,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,93713,286.22987335,53.39660317,5.4,9.34,0.001,A0Vn        ,3.1999999999999993,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,93733,286.2910239,49.92315319,6.45,5.59,0.01,K3III       ,1.0999999999999996,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,93808,286.57097754,41.4137862,6.51,1.6,0.006,B3V         ,0.9800000000000004,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94013,287.10785255,52.42586424,5.88,14.24,0.006,K1IV        ,2.24,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94023,287.13900861,50.3638425,6.92,4.84,0.007,A0          ,0.16000000000000014,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94280,287.8464799,40.42915794,6.2,6.92,0.003,A3V         ,1.5999999999999996,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94302,287.91883762,56.85909594,5.13,9.57,0.003,G8III       ,3.74,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94336,288.02173147,49.85423807,5.85,40.16,0.006,G4V+...     ,2.3000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94351,288.06544451,47.37499251,6.54,1.33,0.007,K0          ,0.9199999999999999,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94481,288.43953645,39.14596968,4.43,3.13,0.002,B2.5IV      ,5.140000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94528,288.58534402,55.9403548,6.74,5.93,0.009,K1II        ,0.5199999999999996,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94623,288.82992834,50.07111826,6.27,9.52,0.351,G8III       ,1.4600000000000009,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94659,288.93228133,40.36003641,6.97,4.39,0.008,K0          ,0.0600000000000005,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94713,289.09206426,38.13372778,4.35,4.24,0.01,K0II        ,5.300000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94755,289.21414473,46.99839321,6.02,23.57,0.006,F6IV:       ,1.9600000000000009,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94779,289.27545794,53.36816064,3.8,26.48,0.009,K0III       ,6.4,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94781,289.28780976,39.02856639,6.93,3.09,0.01,K5          ,0.14000000000000057,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94799,289.33320656,39.12112485,6.57,7.37,0.007,K1III       ,0.8599999999999994,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94890,289.65771814,49.569347,6.32,7.89,0.007,K1III       ,1.3599999999999994,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94923,289.74211539,40.36043925,6.88,4.72,0.008,A0          ,0.2400000000000002,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94932,289.75478526,37.44531278,6.25,4.92,0.005,A0III       ,1.5,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94974,289.90175662,54.37605672,6.23,7.25,0.0,A1V         ,1.5399999999999991,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,94981,289.9126806,37.33098454,6.29,39.64,0.003,G8V         ,1.42,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95038,290.06668355,57.64511743,5.91,3.7,0.008,M1III       ,2.1799999999999997,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95056,290.11290387,39.92620726,6.81,4.61,0.007,G5          ,0.3800000000000008,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95143,290.35570263,57.76670954,6.59,3.39,0.01,K2          ,0.8200000000000003,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95156,290.40038644,52.37634788,6.94,4.82,0.015,A5          ,0.11999999999999922,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95245,290.67048435,37.58119868,6.6,3.59,0.007,K0          ,0.8000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95306,290.84910458,50.2712496,6.51,3.85,0.006,B9III       ,0.9800000000000004,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95342,290.9490363,39.5903638,7.0,3.08,0.009,K0          ,0.0,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95352,290.98536934,43.3882371,5.85,8.06,0.0,G6.5IIIa    ,2.3000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95480,291.32562908,37.24527075,6.8,10.02,0.009,K0          ,0.40000000000000036,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95520,291.4448627,58.02730984,6.6,2.6,0.006,B8IVwe...   ,0.8000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95534,291.48605629,44.9309437,6.68,6.77,0.007,G5          ,0.6400000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95656,291.85821062,52.32050263,5.73,9.02,0.002,A1V         ,2.539999999999999,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95673,291.9016515,37.94120774,6.3,1.58,0.005,B3Ve        ,1.4000000000000004,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95764,292.16050606,39.94085004,6.9,1.81,0.009,G5          ,0.1999999999999993,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95853,292.42641389,51.72946747,3.76,26.63,0.001,A5Vn        ,6.48,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95879,292.49542621,46.94648564,6.88,3.37,0.007,A0          ,0.2400000000000002,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95899,292.55097655,55.42237628,6.88,9.63,0.008,K0          ,0.2400000000000002,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95901,292.55250658,56.64445927,6.92,3.92,0.007,A0          ,0.16000000000000014,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95902,292.55339658,46.14781228,6.99,3.3,0.01,M5e-M7      ,0.019999999999999574,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95931,292.64363448,56.13618191,6.68,4.35,0.007,A0          ,0.6400000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,95995,292.78560166,58.58697665,6.6,59.84,0.001,K1V         ,0.8000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96003,292.80649013,55.73188011,6.37,3.1,0.006,K2II-IIIcomp,1.2599999999999998,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96011,292.81823731,47.48127153,6.87,3.98,0.008,A3          ,0.2599999999999998,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96014,292.83066458,50.30659451,5.55,7.01,0.005,K1III       ,2.9000000000000004,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96028,292.86809912,55.26444546,6.84,8.48,0.01,K2          ,0.3200000000000003,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96195,293.40179271,38.76191852,6.61,7.76,0.007,A3Vn        ,0.7799999999999994,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96198,293.42335027,49.26234659,6.0,2.23,0.012,M4.5III     ,2.0,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96214,293.47397674,56.45985673,6.87,4.73,0.007,K0          ,0.2599999999999998,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96252,293.57575716,41.92723898,6.68,7.1,0.006,A0          ,0.6400000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96258,293.58233594,51.23707706,5.71,39.08,0.011,F7V         ,2.58,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96286,293.66614421,48.16474084,6.79,10.94,0.006,A9V         ,0.41999999999999993,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96288,293.67190527,42.41258465,5.34,6.37,0.003,A2V         ,3.3200000000000003,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96292,293.68297212,43.94585769,6.64,6.06,0.004,A0p         ,0.7200000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96316,293.75513896,52.5021014,6.39,8.92,0.006,K0          ,1.2200000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96395,293.98172144,56.98438763,6.73,41.24,0.006,G0          ,0.5399999999999991,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96396,293.9831185,50.23852891,6.47,5.35,0.007,G9III       ,1.0600000000000005,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96441,294.11059344,50.22046347,4.49,53.78,0.015,F4V         ,5.02,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96449,294.13508267,43.70612391,6.6,3.79,0.008,K5          ,0.8000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96457,294.15643404,48.51632255,7.0,2.91,0.011,K2          ,0.0,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96459,294.15856119,44.69518822,5.17,24.64,0.001,K0III       ,3.66,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96491,294.23602466,38.38382946,6.51,2.59,0.004,B5II-III    ,0.9800000000000004,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96517,294.32329362,38.59419311,6.93,5.14,0.007,A5          ,0.14000000000000057,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96572,294.48617077,49.2840624,6.47,6.48,0.02,G6V         ,1.0600000000000005,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96620,294.67144862,54.973395,5.89,25.12,0.004,F6Vasv      ,2.2200000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96693,294.86027686,42.81821158,5.41,4.76,0.003,B9III       ,3.1799999999999997,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96706,294.89386216,45.9573801,6.25,8.1,0.006,K0III       ,1.5,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96805,295.17145181,43.07782614,6.17,2.33,0.002,M2III       ,1.6600000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96825,295.20880618,45.5246494,5.06,20.51,0.003,F5II        ,3.880000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96887,295.4158238,40.02231075,6.91,4.58,0.007,A3          ,0.17999999999999972,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96895,295.45453769,50.52544635,5.99,46.25,0.006,G2V         ,2.0199999999999996,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96901,295.46706651,50.51792062,6.25,46.7,0.005,G5V         ,1.5,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96907,295.49010781,40.25405313,6.22,12.0,0.005,A6V         ,1.5600000000000005,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,96919,295.51722804,55.46331472,6.42,4.25,0.019,M5IIIa      ,1.1600000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97001,295.73440148,40.72175702,6.71,4.83,0.015,A0          ,0.5800000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97018,295.76874198,39.99707659,6.95,14.25,0.008,A5          ,0.09999999999999964,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97081,295.93784116,41.77308397,5.86,5.17,0.007,M0III       ,2.2799999999999994,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97151,296.20455325,40.71686361,6.36,3.6,0.016,M3III       ,1.2799999999999994,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97165,296.24350878,45.13069195,2.86,19.07,0.003,B9.5III     ,8.280000000000001,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97243,296.4649277,46.48554315,6.94,4.22,0.01,K2          ,0.11999999999999922,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97293,296.60287713,54.40560275,6.75,3.52,0.008,K0          ,0.5,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97304,296.63651285,50.01038425,6.68,4.01,0.007,K0          ,0.6400000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97372,296.86185855,47.90765516,6.14,2.65,0.008,M2III       ,1.7200000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97634,297.65553824,40.599778,5.68,1.27,0.005,B1III       ,2.6400000000000006,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97700,297.83069652,47.37719407,6.22,15.14,0.005,F2V         ,1.5600000000000005,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97757,297.996132,47.02734867,5.6,0.22,0.018,O9.5Ia      ,2.8000000000000007,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97774,298.02988134,47.93181856,5.91,1.32,0.004,B2III       ,2.1799999999999997,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97845,298.25521888,47.80773842,6.3,1.08,0.004,B0.5IIIn    ,1.4000000000000004,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,97895,298.41036976,41.35581063,6.99,1.68,0.005,B2IV        ,0.019999999999999574,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,98013,298.7716161,47.5409718,6.72,7.13,0.007,K0          ,0.5600000000000005,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,98071,298.97523474,47.09007651,6.88,6.06,0.007,A2          ,0.2400000000000002,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
12,98194,299.30776056,40.36782505,5.46,2.13,0.004,B5V         ,3.08,"[[288.27772361  35.85341094]
 [280.73057129  54.37476327]
 [294.62158553  60.03512751]
 [302.16873785  41.51377519]]"
